age,annual_income,purchase_amount,gender,city,product_category,payment_method,is_returned
56.909412,135378.47,261.36243,Other,San Diego,Electronics,Credit Card,False
46.13986,72354.85,620.5207,Male,Los Angeles,Home,Debit Card,False
23.284088,126597.305,292.93057,Other,Philadelphia,Clothing,PayPal,True
60.108856,120579.56,1105.463,Female,San Diego,Electronics,PayPal,False
57.82917,146818.52,957.68494,Female,Dallas,Clothing,Credit Card,True
22.757208,123961.84,846.4193,Other,San Antonio,Home,PayPal,True
58.88755,49695.273,81.92536,Female,San Antonio,Home,Debit Card,True
39.011734,45470.832,214.66403,Male,San Jose,Sports,PayPal,True
32.283154,77257.14,387.0192,Male,Dallas,Sports,PayPal,True
30.06955,129639.8,995.5459,Female,Houston,Clothing,Credit Card,True
67.81222,108422.164,756.2153,Other,San Antonio,Beauty,PayPal,True
42.70245,129239.89,5.1568575,Female,Los Angeles,Clothing,UPI,True
24.960001,49370.49,53.555996,Other,Dallas,Clothing,Debit Card,False
44.023697,113147.305,588.1073,Male,Houston,Clothing,Debit Card,True
55.6722,69041.72,288.25232,Other,San Diego,Clothing,PayPal,False
25.547113,65368.863,339.98096,Male,Philadelphia,Sports,UPI,False
27.163578,130728.72,1334.3613,Female,New York,Sports,UPI,True
40.065884,107632.164,484.4554,Other,Chicago,Home,UPI,False
38.861374,102808.86,249.72606,Other,San Jose,Sports,Credit Card,False
25.272717,141415.47,664.6336,Male,San Jose,Electronics,Credit Card,False
46.769634,83515.875,761.0759,Female,Phoenix,Sports,Credit Card,True
60.63266,111092.91,106.563896,Male,San Antonio,Sports,Debit Card,False
42.63972,72983.56,526.7871,Other,Philadelphia,Beauty,UPI,True
58.657135,39402.613,242.44629,Female,Houston,Clothing,UPI,True
39.90231,107340.53,847.132,Female,Chicago,Home,UPI,True
31.409525,60993.168,419.9421,Male,Philadelphia,Electronics,Credit Card,True
60.74559,130107.914,1211.6448,Female,San Jose,Electronics,Debit Card,False
31.368053,138270.72,635.6917,Other,Phoenix,Beauty,UPI,True
57.36184,73607.195,568.1871,Male,Los Angeles,Electronics,PayPal,True
42.75189,109370.305,225.96538,Male,San Diego,Home,Credit Card,False
52.533527,31712.834,0.0,Other,San Antonio,Beauty,UPI,True
62.69511,91059.54,265.9165,Male,Chicago,Clothing,Debit Card,False
28.22828,106605.73,806.989,Female,San Jose,Clothing,Debit Card,True
19.745213,116972.31,180.95807,Male,Dallas,Sports,UPI,True
54.77754,69381.54,117.07052,Other,Philadelphia,Electronics,PayPal,True
37.31035,36289.68,152.78662,Female,San Diego,Electronics,Debit Card,True
37.363266,124911.59,1219.5637,Other,San Jose,Sports,Credit Card,True
51.23116,137944.77,0.0,Other,Dallas,Home,UPI,False
39.364395,113067.84,545.25433,Female,Philadelphia,Clothing,Debit Card,False
61.568512,102297.32,320.8421,Female,Philadelphia,Clothing,UPI,True
49.498333,140113.61,1051.6588,Other,Chicago,Electronics,Credit Card,False
67.68485,131781.55,1000.7114,Male,San Diego,Beauty,UPI,False
58.197327,61778.594,129.03287,Other,San Antonio,Electronics,PayPal,True
65.187935,69118.48,486.49738,Male,New York,Sports,UPI,True
40.053635,82239.125,599.34216,Other,Los Angeles,Clothing,PayPal,True
63.15421,52333.04,388.73178,Male,New York,Electronics,Debit Card,False
24.244461,66785.78,547.69806,Other,Dallas,Clothing,UPI,True
50.58389,118848.36,655.99097,Male,Houston,Clothing,Credit Card,False
46.543385,124088.97,0.0,Other,San Antonio,Beauty,Debit Card,False
62.255703,106390.15,841.7266,Other,Los Angeles,Clothing,UPI,True
61.31328,66947.01,698.20935,Other,San Jose,Clothing,Credit Card,False
67.556206,126640.664,985.8299,Female,New York,Sports,Debit Card,True
30.956347,42204.77,5.572427,Male,Phoenix,Clothing,Debit Card,True
54.228092,75041.13,145.64558,Female,Phoenix,Beauty,Credit Card,False
25.641506,106282.07,557.7598,Female,San Antonio,Home,PayPal,True
49.897137,118617.07,550.4475,Other,Los Angeles,Sports,UPI,False
33.936787,55890.656,432.24515,Female,Houston,Sports,Credit Card,True
53.61159,70925.1,299.0341,Other,Dallas,Beauty,PayPal,False
53.9562,123807.41,98.62877,Other,Dallas,Sports,Debit Card,False
33.079983,117134.64,1041.183,Male,Philadelphia,Clothing,PayPal,True
61.748745,114228.09,164.52086,Male,San Diego,Sports,Debit Card,True
21.39947,100916.26,374.99207,Male,San Antonio,Beauty,PayPal,False
21.49384,86417.87,671.2603,Other,Houston,Beauty,UPI,False
24.571316,58959.15,445.8102,Other,New York,Home,UPI,True
56.21287,46806.96,103.1721,Female,Chicago,Home,Credit Card,True
59.615837,63640.07,411.6759,Male,Philadelphia,Beauty,Debit Card,True
41.69968,79369.51,519.91296,Male,Houston,Electronics,Credit Card,False
28.417078,32282.96,10.171959,Male,Philadelphia,Clothing,UPI,True
63.465973,128949.06,573.57214,Female,Los Angeles,Beauty,UPI,False
37.295517,109859.04,716.73346,Male,Phoenix,Electronics,UPI,False
33.088776,122036.43,896.3812,Other,New York,Electronics,Credit Card,False
26.182695,84059.78,614.9794,Other,Houston,Electronics,UPI,False
63.12158,126959.445,272.36224,Other,San Diego,Sports,UPI,False
41.91836,107227.01,109.672005,Female,Los Angeles,Beauty,UPI,False
57.231598,29123.598,131.58745,Other,Chicago,Sports,Credit Card,True
23.438707,106581.83,952.6212,Female,San Jose,Sports,PayPal,True
36.3287,52130.273,49.54362,Other,Philadelphia,Clothing,Debit Card,False
23.782494,45061.78,472.08694,Other,Phoenix,Sports,Credit Card,False
62.420094,28348.832,30.793753,Female,Chicago,Home,UPI,True
51.55044,92013.17,592.2478,Other,Philadelphia,Electronics,Debit Card,True
58.90632,131969.97,34.55679,Female,Houston,Clothing,PayPal,True
29.078669,110450.41,597.96826,Other,Houston,Electronics,Debit Card,False
25.009638,107437.71,386.02625,Female,Chicago,Sports,UPI,True
36.96485,126844.91,593.97064,Other,Chicago,Beauty,PayPal,True
56.872322,134963.48,417.3292,Male,Houston,Home,Debit Card,False
30.898354,72253.78,656.50995,Female,San Antonio,Electronics,Debit Card,False
30.900564,42562.45,186.87456,Other,Dallas,Sports,Credit Card,True
55.861927,49388.863,187.72697,Female,Phoenix,Clothing,Debit Card,True
15.401743,47118.098,237.88359,Male,San Antonio,Electronics,Credit Card,True
50.212273,125353.766,998.6975,Other,San Diego,Clothing,PayPal,False
51.788403,71908.09,469.01178,Male,New York,Clothing,Debit Card,True
41.44384,143761.81,1064.2836,Other,Phoenix,Home,UPI,False
52.50904,53602.273,0.0,Other,Dallas,Beauty,Credit Card,False
40.334244,114496.47,739.7489,Other,Houston,Clothing,UPI,True
33.304855,104381.48,884.43335,Female,Dallas,Home,PayPal,False
52.438225,136008.4,1097.9172,Male,Phoenix,Electronics,PayPal,False
36.59057,131947.83,70.618095,Male,San Jose,Clothing,UPI,True
49.247158,22632.164,12.715551,Female,Dallas,Electronics,PayPal,False
60.39376,103850.79,934.31506,Other,San Diego,Home,Credit Card,False
20.903503,128848.94,211.62973,Other,New York,Electronics,Credit Card,False
66.90888,103739.23,1047.1616,Male,San Jose,Electronics,UPI,True
59.829666,156196.16,1122.3833,Male,Chicago,Electronics,PayPal,True
48.17689,69799.57,654.5801,Female,San Diego,Sports,Debit Card,False
24.850885,85239.69,586.1743,Male,Dallas,Electronics,Debit Card,False
48.987453,77349.16,78.22363,Male,San Jose,Sports,UPI,True
54.71343,87839.2,742.1607,Male,Dallas,Home,Credit Card,True
44.03205,47029.152,184.80225,Female,San Antonio,Home,Credit Card,False
40.13726,141494.69,1133.8263,Female,San Diego,Electronics,PayPal,False
58.093372,45388.582,121.8649,Other,Chicago,Sports,Credit Card,False
16.675667,45647.07,367.79846,Female,Houston,Beauty,PayPal,False
36.447483,86429.58,309.935,Male,Chicago,Electronics,Credit Card,False
56.06511,131361.45,736.55365,Male,San Diego,Home,UPI,True
62.477768,56074.773,164.43779,Other,New York,Clothing,UPI,True
65.29491,74559.84,579.0434,Male,Houston,Sports,UPI,True
45.343056,86204.11,456.08676,Other,Chicago,Home,Credit Card,False
26.776775,40774.047,425.88678,Female,Chicago,Clothing,PayPal,True
56.421635,70150.234,0.0,Female,San Jose,Beauty,Credit Card,False
51.382343,69443.88,160.84442,Male,Dallas,Clothing,Debit Card,True
30.551468,51920.266,361.1722,Female,Houston,Sports,Debit Card,False
60.62115,123571.8,1004.5155,Other,Dallas,Home,Debit Card,True
47.640766,114528.6,773.7444,Male,San Diego,Clothing,PayPal,True
35.673622,52966.26,422.8504,Male,New York,Beauty,Debit Card,True
21.295298,75448.74,294.33884,Female,Houston,Sports,PayPal,False
49.06463,43001.16,103.08768,Other,New York,Beauty,UPI,False
44.486927,66554.02,600.58105,Other,San Antonio,Clothing,Credit Card,True
30.668833,39184.785,93.899124,Male,Houston,Sports,PayPal,False
36.117702,146898.33,894.62213,Female,Chicago,Home,UPI,False
39.471893,70761.18,0.0,Other,New York,Beauty,Debit Card,False
44.507126,125401.16,1234.485,Female,San Jose,Beauty,PayPal,True
56.20181,64203.203,108.57809,Female,Los Angeles,Electronics,Debit Card,True
20.917738,94597.98,1029.8157,Other,Houston,Clothing,UPI,True
23.248775,101246.32,624.30646,Other,San Diego,Clothing,Debit Card,True
27.465422,78809.13,271.0882,Other,San Jose,Beauty,PayPal,False
43.81679,105547.586,818.80164,Other,San Antonio,Sports,Debit Card,True
33.570606,100624.9,413.13086,Male,Phoenix,Electronics,Credit Card,True
71.08429,125658.33,451.7149,Other,Dallas,Home,Credit Card,True
44.10565,144741.58,620.91675,Other,San Antonio,Beauty,PayPal,False
25.409037,47329.266,55.63387,Male,Dallas,Electronics,UPI,False
38.062756,141293.75,517.311,Other,Phoenix,Beauty,Debit Card,True
32.64653,58571.37,141.40451,Female,New York,Home,PayPal,False
30.809448,128333.945,925.77734,Other,Houston,Beauty,PayPal,True
57.110744,66564.14,454.71475,Female,San Antonio,Electronics,Debit Card,True
40.51789,142607.81,899.28455,Female,New York,Electronics,PayPal,True
65.87213,71190.01,235.86734,Male,Dallas,Beauty,Credit Card,True
57.25309,77648.22,606.30194,Female,San Jose,Home,Debit Card,False
34.03155,70712.125,179.76894,Other,San Antonio,Beauty,UPI,True
64.44697,121990.37,497.90207,Male,San Diego,Electronics,UPI,False
46.247463,63771.82,431.68567,Male,Houston,Home,UPI,True
56.741093,70848.555,69.950066,Male,Chicago,Sports,PayPal,True
31.849092,41203.438,284.0402,Female,San Antonio,Electronics,Debit Card,True
47.181194,25013.582,93.20645,Male,Philadelphia,Beauty,Credit Card,True
38.847084,135807.5,184.68787,Male,San Jose,Clothing,Credit Card,True
54.388313,130118.19,1147.6267,Other,Dallas,Clothing,Debit Card,True
54.312016,132402.08,540.70215,Male,Phoenix,Beauty,Debit Card,True
34.22243,49243.297,355.96603,Male,Dallas,Electronics,Debit Card,True
25.143515,107103.09,190.9959,Female,Phoenix,Clothing,Credit Card,True
21.415993,67681.26,269.04056,Male,Philadelphia,Electronics,Credit Card,False
65.14341,148496.02,1059.9922,Male,San Jose,Clothing,Credit Card,True
22.875715,64749.562,323.46182,Female,Phoenix,Clothing,PayPal,True
21.59579,100686.984,174.4305,Female,Dallas,Home,Debit Card,False
28.22894,137491.08,1067.2957,Female,San Jose,Home,PayPal,True
41.897923,97911.16,611.48364,Female,Los Angeles,Electronics,PayPal,False
38.261127,44008.25,207.35173,Other,San Diego,Electronics,PayPal,False
58.75405,80924.734,24.128647,Female,Chicago,Electronics,UPI,False
32.418312,94359.25,345.89142,Other,San Antonio,Beauty,PayPal,True
61.745857,72668.63,203.06445,Other,San Diego,Beauty,Debit Card,True
42.250538,42457.258,237.93858,Female,Los Angeles,Beauty,Debit Card,False
32.395706,80580.27,39.155983,Male,Philadelphia,Beauty,UPI,False
24.867064,39130.785,363.5167,Female,Chicago,Home,UPI,False
55.61058,149296.7,499.5041,Male,Houston,Electronics,Debit Card,True
64.55314,113676.63,162.66972,Other,Phoenix,Sports,PayPal,True
62.90426,56110.89,358.28613,Male,San Diego,Home,Credit Card,True
32.288803,86638.03,105.60471,Male,Los Angeles,Electronics,UPI,True
27.406002,93929.72,553.52625,Male,Chicago,Home,UPI,False
62.35959,63879.13,185.36469,Other,San Jose,Beauty,Credit Card,True
18.970896,147639.67,953.5954,Other,Chicago,Home,UPI,True
51.280983,143742.11,567.59247,Female,Chicago,Electronics,PayPal,True
41.1052,45381.58,112.67606,Male,Dallas,Clothing,Debit Card,True
40.150967,109257.695,43.526703,Male,Chicago,Beauty,Credit Card,False
48.047443,64416.445,382.659,Female,San Antonio,Clothing,Debit Card,False
55.54938,74753.68,163.64984,Male,Los Angeles,Electronics,PayPal,True
23.126059,62465.99,134.61269,Other,Los Angeles,Electronics,Debit Card,True
33.96201,58890.62,229.19041,Other,Chicago,Clothing,PayPal,True
49.78763,103435.44,85.880486,Female,San Jose,Beauty,PayPal,True
37.60067,25703.738,334.36505,Other,San Antonio,Beauty,Debit Card,False
43.03454,121754.59,530.0084,Male,Los Angeles,Home,UPI,True
49.178715,130968.58,987.08276,Male,San Jose,Sports,PayPal,False
40.523834,48472.14,101.33958,Female,Los Angeles,Electronics,Debit Card,True
58.602394,113174.04,143.49689,Other,San Jose,Beauty,UPI,False
27.924715,69358.0,127.87349,Other,San Antonio,Electronics,UPI,True
27.642513,118243.414,648.29266,Male,San Jose,Beauty,PayPal,True
24.332779,125194.53,974.43384,Other,Los Angeles,Sports,PayPal,False
36.515877,63226.17,438.1516,Male,Chicago,Home,PayPal,False
18.543905,42127.914,71.496895,Female,Phoenix,Sports,PayPal,False
53.685486,55028.684,347.17563,Other,San Diego,Electronics,PayPal,False
41.10426,86439.336,809.82324,Other,Chicago,Beauty,Credit Card,False
44.196617,55652.965,298.172,Other,Houston,Electronics,Debit Card,True
57.893753,123494.56,305.64774,Other,New York,Clothing,Credit Card,False
45.607468,51278.047,272.52603,Male,Philadelphia,Sports,UPI,True
42.409866,80635.73,289.3715,Other,San Diego,Clothing,Credit Card,True
63.52954,42877.66,330.4516,Other,San Antonio,Home,UPI,False
21.319407,68902.49,131.02301,Other,Houston,Clothing,PayPal,False
33.520195,101671.83,106.20335,Male,San Diego,Home,Credit Card,True
51.33584,14097.186,191.7854,Female,New York,Home,Debit Card,False
33.682697,41419.87,72.70775,Male,Los Angeles,Sports,PayPal,True
26.431604,50866.0,180.81319,Female,Los Angeles,Home,UPI,True
49.355114,53925.926,429.38385,Female,Los Angeles,Electronics,Credit Card,False
44.7817,138989.88,402.17438,Male,Philadelphia,Sports,UPI,True
55.00514,114261.8,960.2212,Other,San Diego,Home,UPI,True
51.501904,132496.02,1208.98,Male,Los Angeles,Beauty,Debit Card,True
61.036037,144058.89,1313.2147,Male,Phoenix,Sports,Debit Card,False
24.494646,81319.695,786.27985,Male,San Antonio,Home,Debit Card,True
21.760042,98910.74,446.29156,Other,Los Angeles,Electronics,Debit Card,True
39.35369,123992.18,625.61426,Male,San Jose,Sports,Debit Card,False
33.457832,61346.15,525.2992,Other,New York,Home,PayPal,True
36.66963,144732.64,419.64648,Male,San Diego,Clothing,UPI,True
49.78947,80567.695,654.31714,Female,Dallas,Home,Debit Card,True
45.456738,95737.82,271.23615,Other,San Jose,Clothing,UPI,True
37.064346,144383.7,869.25323,Other,Phoenix,Home,Debit Card,True
24.96427,43161.434,259.87674,Other,Los Angeles,Electronics,UPI,True
60.072273,80157.84,442.52606,Male,Phoenix,Sports,Debit Card,True
50.046608,96330.09,368.49734,Male,Philadelphia,Electronics,PayPal,True
46.27437,160266.62,1188.1128,Other,San Antonio,Beauty,UPI,True
46.794266,70457.305,236.96115,Male,Phoenix,Home,UPI,False
17.846344,141245.89,1290.228,Male,New York,Home,Debit Card,True
56.354206,127645.23,994.42786,Female,Philadelphia,Clothing,UPI,True
57.093422,85998.625,201.59402,Other,San Antonio,Electronics,UPI,True
48.72206,76541.46,664.68304,Male,Los Angeles,Home,Debit Card,False
38.56885,64946.438,335.4098,Male,Dallas,Electronics,UPI,False
55.315506,55253.727,426.55057,Male,Los Angeles,Electronics,Credit Card,False
22.707796,103267.75,910.50867,Male,New York,Sports,Debit Card,False
19.96587,125246.766,887.2897,Female,Houston,Clothing,Debit Card,True
37.899044,52893.453,378.97244,Male,San Antonio,Home,Credit Card,False
18.912313,46796.2,264.96216,Other,San Antonio,Clothing,Debit Card,False
53.044266,56556.24,142.2133,Other,Phoenix,Clothing,Credit Card,True
47.91763,146954.61,537.2913,Male,Chicago,Electronics,UPI,True
44.06538,48824.734,245.34758,Other,Phoenix,Electronics,UPI,False
42.026684,118814.97,1019.7852,Male,Chicago,Clothing,Credit Card,True
56.009563,94750.06,613.8244,Male,Los Angeles,Home,PayPal,False
54.63638,115217.836,641.10425,Male,Dallas,Home,Credit Card,False
60.983784,26351.008,235.03995,Other,Dallas,Clothing,Debit Card,False
27.195667,146653.48,346.40573,Female,Chicago,Clothing,UPI,False
32.079285,66609.32,399.06738,Male,Houston,Beauty,PayPal,False
67.15744,126260.68,642.9892,Female,Houston,Electronics,PayPal,True
29.196688,125738.34,950.7623,Other,Phoenix,Sports,UPI,True
30.700092,124937.49,351.54285,Other,San Diego,Home,Credit Card,True
55.707153,108345.65,381.8973,Female,San Jose,Electronics,UPI,False
31.54065,106035.15,344.04968,Other,Los Angeles,Sports,Debit Card,True
43.487503,61237.547,426.35242,Female,San Jose,Home,PayPal,False
25.51595,43579.113,0.0,Male,San Antonio,Clothing,PayPal,True
19.756968,63483.93,402.71826,Other,Chicago,Home,UPI,True
40.532963,123579.55,0.0,Female,Houston,Electronics,PayPal,True
49.06275,33304.45,157.59969,Male,Houston,Clothing,UPI,False
53.51662,73394.33,600.08484,Other,Chicago,Beauty,UPI,False
40.8434,132564.97,328.51767,Male,New York,Sports,UPI,True
29.97622,94640.22,165.43832,Female,Philadelphia,Beauty,PayPal,True
32.11288,119128.45,13.22418,Male,San Jose,Electronics,UPI,False
29.30011,144106.22,1265.5634,Other,Dallas,Beauty,Credit Card,False
62.38674,37019.652,0.0,Male,San Antonio,Home,PayPal,True
39.553146,70100.68,46.86803,Female,San Diego,Beauty,Credit Card,False
38.05031,136113.12,1313.9591,Female,Los Angeles,Home,Credit Card,True
34.167236,39984.824,249.86969,Male,Los Angeles,Home,PayPal,True
31.161654,35585.316,74.80646,Other,Dallas,Electronics,Credit Card,True
15.99237,32400.521,89.91902,Female,Phoenix,Home,UPI,False
34.850082,129253.25,213.55852,Male,San Jose,Beauty,PayPal,True
47.771435,134772.23,280.35947,Other,Phoenix,Sports,Credit Card,True
48.105175,72624.37,430.3293,Male,Philadelphia,Sports,Debit Card,True
39.71298,139612.5,398.07483,Other,Philadelphia,Beauty,Debit Card,True
60.48621,39348.81,72.22918,Female,New York,Clothing,Credit Card,False
55.39276,136953.7,639.90735,Other,Philadelphia,Home,Debit Card,False
40.5956,130183.72,678.6378,Male,Dallas,Clothing,Debit Card,True
45.05974,82950.88,755.78015,Other,Houston,Clothing,UPI,False
29.208338,62509.55,334.8409,Other,Dallas,Beauty,Debit Card,True
46.0108,144051.34,116.90659,Male,Phoenix,Clothing,UPI,True
33.70986,43312.48,251.79344,Other,San Diego,Clothing,Debit Card,True
47.728664,40134.94,135.10085,Male,Chicago,Sports,UPI,False
24.65973,81178.79,237.27736,Male,New York,Sports,UPI,True
35.279747,40685.555,204.23732,Female,Phoenix,Beauty,PayPal,False
27.233028,98413.38,159.20595,Male,Chicago,Clothing,Credit Card,True
20.392138,112312.445,286.37494,Male,Philadelphia,Electronics,PayPal,True
60.777042,144300.62,966.38,Female,San Antonio,Electronics,Debit Card,False
49.92948,48052.35,137.26689,Male,New York,Home,PayPal,False
22.223333,50689.816,262.24655,Male,Philadelphia,Sports,PayPal,False
28.127947,80709.12,441.658,Other,Chicago,Home,UPI,True
15.600324,120863.41,653.2578,Female,New York,Clothing,PayPal,False
27.842482,121948.23,1021.1454,Male,San Jose,Electronics,Credit Card,True
51.151257,136791.36,421.83102,Female,New York,Electronics,PayPal,True
49.810074,98746.06,40.90006,Male,Los Angeles,Electronics,Credit Card,False
45.094456,84089.71,635.29205,Other,San Diego,Sports,UPI,False
49.21568,46483.703,282.6122,Female,Philadelphia,Electronics,UPI,True
37.59139,123085.5,639.83203,Other,New York,Clothing,UPI,True
58.86598,49017.266,152.49802,Female,Houston,Beauty,PayPal,False
25.872087,126755.375,115.35087,Female,Los Angeles,Home,Credit Card,True
37.743332,155655.7,1165.8724,Female,San Antonio,Beauty,UPI,True
39.728306,50657.965,26.794878,Other,Philadelphia,Beauty,Credit Card,False
45.814392,103996.68,1074.404,Female,Phoenix,Electronics,Credit Card,True
61.43647,61683.445,340.8788,Male,Dallas,Home,Debit Card,False
49.293465,65070.285,119.71064,Female,Chicago,Electronics,Credit Card,True
33.753345,130573.92,809.772,Male,San Diego,Sports,Credit Card,False
44.058647,114680.69,1063.4233,Male,Phoenix,Clothing,PayPal,True
47.12702,118899.42,1010.9044,Male,Chicago,Home,Credit Card,True
